,,,,,,,,,,Tue Nov 26 12:21:42 2019,202874,1,-2.09,-11.63,3.82,2.42,-2.27,0.18,"1
",Tue Nov 26 12:35:28 2019,231203,2,0.88,-2.58,8.36,-5.76,1.65,0.87,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202875,1,-2.13,-11.59,3.78,2.43,-1.91,-0.41,"1
",Tue Nov 26 12:35:28 2019,231204,2,0.82,-2.71,8.35,-6.27,2.27,1.44,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202876,1,-2.11,-11.59,3.9,2.22,-2.52,0.09,"1
",Tue Nov 26 12:35:28 2019,231205,2,0.62,-2.74,8.51,-5.2,2.86,-0.12,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202877,1,-2.1,-11.67,3.84,2.05,-2.46,-0.06,"1
",Tue Nov 26 12:35:28 2019,231206,2,0.71,-2.79,8.36,-4.31,2.26,-0.64,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202878,1,-2.13,-11.6,3.87,2.05,-2.61,0.59,"1
",Tue Nov 26 12:35:28 2019,231207,2,0.73,-2.71,8.26,-2.21,2.49,-0.18,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202879,1,-2.18,-11.7,3.74,2.26,-2.49,0.91,"1
",Tue Nov 26 12:35:28 2019,231208,2,0.74,-2.61,8.25,-2.99,3.89,-0.23,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202880,1,-2.14,-11.57,3.79,1.98,-2.5,1.18,"1
",Tue Nov 26 12:35:28 2019,231209,2,0.71,-2.58,8.16,-3.83,3.64,-0.52,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202881,1,-2.2,-11.61,3.82,2.14,-2.72,0.64,"1
",Tue Nov 26 12:35:28 2019,231210,2,0.69,-2.61,8.22,-5.76,3.68,-0.34,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202882,1,-2.19,-11.48,3.78,1.71,-2.76,-0.21,"1
",Tue Nov 26 12:35:28 2019,231211,2,0.6,-2.62,8.3,-6.01,3.15,0.45,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202883,1,-2.06,-11.64,3.77,2.08,-2.86,-0.44,"1
",Tue Nov 26 12:35:28 2019,231212,2,0.63,-2.69,8.28,-6.02,2.32,0.5,"1
"
