Mon Dec 21 16:53:14 2020	 114.0	 2.00000	 -0.67000	 -0.29000	 -7.62000	 -0.73000	 2.86000	 15.54000	 900.00000  	2	
Mon Dec 21 16:53:15 2020	 115.0	 2.00000	 -0.71000	 -0.34000	 -7.78000	 -4.71000	 5.29000	 0.66000	 880.00000  	2	
Mon Dec 21 16:53:16 2020	 116.0	 2.00000	 -0.07000	 -0.41000	 -7.82000	 -0.52000	 5.50000	 -9.82000	 850.00000  	2	
Mon Dec 21 16:53:17 2020	 117.0	 2.00000	 0.05000	 -0.50000	 -7.16000	 -5.07000	 -2.19000	 1.06000	 869.00000  	2	
Mon Dec 21 16:53:18 2020	 118.0	 2.00000	 0.10000	 -0.45000	 -7.18000	 -4.90000	 -1.89000	 1.08000	 260.00000  	2	
Mon Dec 21 16:53:19 2020	 119.0	 2.00000	 0.09000	 -0.43000	 -7.16000	 -4.60000	 -2.21000	 1.16000	 260.00000  	2	
Mon Dec 21 16:53:20 2020	 120.0	 2.00000	 0.02000	 -0.46000	 -7.17000	 -4.90000	 -2.08000	 1.09000	 270.00000  	2	
Mon Dec 21 16:53:21 2020	 121.0	 2.00000	 0.04000	 -0.44000	 -7.20000	 -4.79000	 -2.16000	 1.10000	 560.00000  	2	
Mon Dec 21 16:53:22 2020	 122.0	 2.00000	 0.05000	 -0.44000	 -7.19000	 -4.84000	 -2.12000	 0.98000	 550.00000  	2	
Mon Dec 21 16:53:23 2020	 123.0	 2.00000	 0.08000	 -0.46000	 -7.23000	 -4.86000	 -2.10000	 1.05000	 560.00000  	2	
Mon Dec 21 16:53:24 2020	 124.0	 2.00000	 0.03000	 -0.48000	 -7.20000	 -5.01000	 -2.11000	 0.99000	 560.00000  	2	
Mon Dec 21 16:53:25 2020	 125.0	 2.00000	 0.03000	 -0.47000	 -7.21000	 -5.06000	 -2.06000	 1.18000	 580.00000  	2	
Mon Dec 21 16:53:26 2020	 126.0	 2.00000	 0.09000	 -0.45000	 -7.20000	 -4.84000	 -2.28000	 1.09000	 740.00000  	2	
Mon Dec 21 16:53:27 2020	 127.0	 2.00000	 0.09000	 -0.44000	 -7.24000	 -4.71000	 -2.50000	 1.12000	 560.00000  	2	
Mon Dec 21 16:53:28 2020	 128.0	 2.00000	 0.07000	 -0.44000	 -7.16000	 -4.92000	 -2.37000	 1.15000	 550.00000  	2	
Mon Dec 21 16:53:29 2020	 129.0	 2.00000	 0.07000	 -0.44000	 -7.19000	 -4.85000	 -2.56000	 1.10000	 520.00000  	2	
Mon Dec 21 16:53:30 2020	 130.0	 2.00000	 0.10000	 -0.46000	 -7.23000	 -4.83000	 -2.14000	 1.21000	 530.00000  	2	
Mon Dec 21 16:53:31 2020	 131.0	 2.00000	 0.02000	 -0.49000	 -7.24000	 -4.85000	 -2.29000	 1.44000	 509.00000  	2	
Mon Dec 21 16:53:33 2020	 132.0	 2.00000	 0.14000	 -0.38000	 -7.20000	 -5.15000	 -4.52000	 1.03000	 480.00000  	2	
Mon Dec 21 16:53:34 2020	 133.0	 2.00000	 0.11000	 -0.47000	 -7.13000	 -4.98000	 -2.31000	 0.98000	 660.00000  	2	
Mon Dec 21 16:53:35 2020	 134.0	 2.00000	 0.09000	 -0.48000	 -7.18000	 -4.85000	 -1.92000	 1.27000	 690.00000  	2	
Mon Dec 21 16:53:36 2020	 135.0	 2.00000	 0.10000	 -0.43000	 -7.27000	 -4.96000	 -1.92000	 1.02000	 709.00000  	2	
Mon Dec 21 16:53:37 2020	 136.0	 2.00000	 0.10000	 -0.46000	 -7.20000	 -4.84000	 -2.16000	 1.27000	 1060.00000  	2	
Mon Dec 21 16:53:38 2020	 137.0	 2.00000	 0.07000	 -0.44000	 -7.26000	 -4.89000	 -2.46000	 1.08000	 1060.00000  	2	
Mon Dec 21 16:53:39 2020	 138.0	 2.00000	 0.10000	 -0.49000	 -7.20000	 -4.75000	 -2.41000	 1.19000	 1070.00000  	2	
Mon Dec 21 16:53:40 2020	 139.0	 2.00000	 0.04000	 -0.49000	 -7.21000	 -5.08000	 -2.49000	 0.93000	 1080.00000  	2	
Mon Dec 21 16:53:41 2020	 140.0	 2.00000	 0.06000	 -0.46000	 -7.24000	 -4.79000	 -2.14000	 1.20000	 1080.00000  	2	
Mon Dec 21 16:53:42 2020	 141.0	 2.00000	 0.03000	 -0.46000	 -7.20000	 -4.93000	 -2.24000	 0.92000	 1060.00000  	2	
Mon Dec 21 16:53:43 2020	 142.0	 2.00000	 0.06000	 -0.43000	 -7.19000	 -4.82000	 -2.22000	 1.06000	 1050.00000  	2	
Mon Dec 21 16:53:44 2020	 143.0	 2.00000	 0.11000	 -0.44000	 -7.17000	 -4.93000	 -2.21000	 1.24000	 1050.00000  	2	
Mon Dec 21 16:53:45 2020	 144.0	 2.00000	 0.12000	 -0.46000	 -7.23000	 -4.81000	 -2.31000	 1.05000	 1050.00000  	2	
Mon Dec 21 16:53:46 2020	 145.0	 2.00000	 -0.00000	 -0.46000	 -7.22000	 -4.86000	 -2.36000	 1.03000	 1040.00000  	2	
Mon Dec 21 16:53:47 2020	 146.0	 2.00000	 0.09000	 -0.46000	 -7.27000	 -4.98000	 -2.36000	 0.99000	 1040.00000  	2	
Mon Dec 21 16:53:48 2020	 147.0	 2.00000	 0.06000	 -0.49000	 -7.21000	 -4.85000	 -2.23000	 0.99000	 1030.00000  	2	
Mon Dec 21 16:53:49 2020	 148.0	 2.00000	 0.03000	 -0.46000	 -7.31000	 -5.06000	 -2.68000	 1.28000	 1030.00000  	2	
Mon Dec 21 16:53:50 2020	 149.0	 2.00000	 0.04000	 -0.47000	 -7.30000	 -4.73000	 -2.60000	 1.19000	 1050.00000  	2	
Mon Dec 21 16:53:51 2020	 150.0	 2.00000	 0.00000	 -0.47000	 -7.18000	 -4.67000	 -2.21000	 1.14000	 880.00000  	2	
Mon Dec 21 16:53:52 2020	 151.0	 2.00000	 0.09000	 -0.44000	 -7.22000	 -4.60000	 -2.24000	 0.95000	 840.00000  	2	
Mon Dec 21 16:53:53 2020	 152.0	 2.00000	 0.06000	 -0.43000	 -6.95000	 -18.99000	 0.54000	 2.89000	 850.00000  	2	
