Thu Dec 17 14:12:05 2020	 4.0	 2.00000	 0.46000	 -0.54000	 -7.21000	 -4.90000	 -3.49000	 0.80000	 0.00000  	2	
Thu Dec 17 14:12:06 2020	 5.0	 2.00000	 0.43000	 -0.55000	 -7.07000	 -5.07000	 -2.20000	 1.34000	 0.00000  	2	
Thu Dec 17 14:12:07 2020	 6.0	 2.00000	 0.39000	 -0.47000	 -7.23000	 -5.55000	 -0.23000	 1.15000	 0.00000  	2	
Thu Dec 17 14:12:08 2020	 7.0	 2.00000	 0.43000	 -0.52000	 -7.34000	 -4.98000	 -3.48000	 0.78000	 0.00000  	2	
Thu Dec 17 14:12:09 2020	 8.0	 2.00000	 0.55000	 -0.53000	 -7.09000	 -5.56000	 -0.93000	 0.80000	 0.00000  	2	
Thu Dec 17 14:12:10 2020	 9.0	 2.00000	 0.31000	 -0.52000	 -7.38000	 -4.59000	 -3.51000	 0.76000	 0.00000  	2	
Thu Dec 17 14:12:49 2020	 0.0	 2.00000	 -0.24000	 -0.43000	 -7.20000	 -5.08000	 -2.07000	 1.11000	 0.00000  	2	
Thu Dec 17 14:12:50 2020	 1.0	 2.00000	 -0.28000	 -0.45000	 -7.22000	 -6.11000	 -2.29000	 0.97000	 0.00000  	2	
Thu Dec 17 14:12:51 2020	 2.0	 2.00000	 -0.28000	 -0.44000	 -7.21000	 -5.57000	 -2.17000	 1.27000	 0.00000  	2	
Thu Dec 17 14:12:52 2020	 3.0	 2.00000	 -0.24000	 -0.46000	 -7.04000	 -4.75000	 -2.47000	 1.17000	 0.00000  	2	
Thu Dec 17 14:12:53 2020	 4.0	 2.00000	 -0.20000	 -0.51000	 -6.99000	 -3.98000	 -1.09000	 0.92000	 0.00000  	2	
Thu Dec 17 14:12:54 2020	 5.0	 2.00000	 -0.24000	 -0.45000	 -6.99000	 -3.90000	 -1.14000	 1.05000	 0.00000  	2	
Thu Dec 17 14:12:55 2020	 6.0	 2.00000	 -0.15000	 -0.48000	 -7.18000	 -4.48000	 -2.50000	 1.02000	 0.00000  	2	
Thu Dec 17 14:12:56 2020	 7.0	 2.00000	 -0.23000	 -0.43000	 -7.37000	 -4.99000	 -2.03000	 0.89000	 20.00000  	2	
Thu Dec 17 14:12:57 2020	 8.0	 2.00000	 -0.23000	 -0.47000	 -7.36000	 -6.02000	 -3.34000	 1.01000	 220.00000  	2	
Thu Dec 17 14:12:59 2020	 9.0	 2.00000	 -0.20000	 -0.44000	 -7.22000	 -6.18000	 -2.31000	 1.01000	 490.00000  	2	
Thu Dec 17 14:13:00 2020	 10.0	 2.00000	 -0.20000	 -0.49000	 -7.05000	 -4.86000	 -2.52000	 0.98000	 720.00000  	2	
Thu Dec 17 14:13:01 2020	 11.0	 2.00000	 -0.19000	 -0.50000	 -7.03000	 -3.79000	 -0.76000	 1.15000	 1080.00000  	2	
Thu Dec 17 14:13:02 2020	 12.0	 2.00000	 -0.21000	 -0.50000	 -7.18000	 -4.56000	 -2.13000	 0.93000	 1100.00000  	2	
Thu Dec 17 14:13:03 2020	 13.0	 2.00000	 -0.26000	 -0.42000	 -7.38000	 -5.37000	 -2.43000	 0.88000	 1200.00000  	2	
Thu Dec 17 14:13:04 2020	 14.0	 2.00000	 -0.17000	 -0.43000	 -7.21000	 -6.25000	 -2.61000	 1.07000	 1200.00000  	2	
Thu Dec 17 14:13:05 2020	 15.0	 2.00000	 -0.31000	 -0.48000	 -7.04000	 -5.42000	 -2.04000	 1.21000	 1160.00000  	2	
Thu Dec 17 14:13:06 2020	 16.0	 2.00000	 -0.13000	 -0.46000	 -7.01000	 -4.07000	 -1.49000	 0.89000	 1270.00000  	2	
Thu Dec 17 14:13:07 2020	 17.0	 2.00000	 -0.20000	 -0.47000	 -7.06000	 -4.02000	 -1.50000	 1.03000	 0.00000  	2	
Thu Dec 17 14:13:08 2020	 18.0	 2.00000	 -0.21000	 -0.46000	 -7.22000	 -4.79000	 -2.24000	 0.91000	 0.00000  	2	
Thu Dec 17 14:13:09 2020	 19.0	 2.00000	 -0.24000	 -0.46000	 -7.35000	 -5.71000	 -2.66000	 0.89000	 0.00000  	2	
Thu Dec 17 14:13:10 2020	 20.0	 2.00000	 -0.21000	 -0.44000	 -7.26000	 -5.89000	 -2.27000	 0.95000	 0.00000  	2	
Thu Dec 17 14:13:11 2020	 21.0	 2.00000	 -0.16000	 -0.48000	 -7.04000	 -4.54000	 -2.60000	 0.79000	 0.00000  	2	
Thu Dec 17 14:13:12 2020	 22.0	 2.00000	 -0.27000	 -0.46000	 -7.23000	 -3.91000	 -2.17000	 1.08000	 0.00000  	2	
Thu Dec 17 14:13:13 2020	 23.0	 2.00000	 -0.27000	 -0.43000	 -7.42000	 -5.53000	 -2.53000	 0.81000	 0.00000  	2	
Thu Dec 17 14:13:14 2020	 24.0	 2.00000	 -0.29000	 -0.43000	 -7.13000	 -5.50000	 -2.15000	 1.06000	 0.00000  	2	
Thu Dec 17 14:13:15 2020	 25.0	 2.00000	 -0.26000	 -0.55000	 -7.03000	 -3.92000	 -1.84000	 1.05000	 0.00000  	2	
Thu Dec 17 14:13:16 2020	 26.0	 2.00000	 -0.29000	 -0.44000	 -7.39000	 -5.59000	 -2.02000	 0.78000	 0.00000  	2	
Thu Dec 17 14:13:17 2020	 27.0	 2.00000	 -0.24000	 -0.48000	 -7.20000	 -5.64000	 -2.23000	 1.02000	 0.00000  	2	
Thu Dec 17 14:13:18 2020	 28.0	 2.00000	 -0.24000	 -0.53000	 -7.19000	 -3.95000	 -1.63000	 1.14000	 0.00000  	2	
Thu Dec 17 14:13:19 2020	 29.0	 2.00000	 -0.22000	 -0.45000	 -7.46000	 -6.16000	 -3.17000	 0.95000	 0.00000  	2	
Thu Dec 17 14:13:20 2020	 30.0	 2.00000	 -0.15000	 -0.47000	 -7.01000	 -4.70000	 -2.04000	 1.18000	 0.00000  	2	
Thu Dec 17 14:13:21 2020	 31.0	 2.00000	 -0.16000	 -0.50000	 -7.25000	 -4.50000	 -2.31000	 0.97000	 0.00000  	2	
Thu Dec 17 14:13:22 2020	 32.0	 2.00000	 -0.17000	 -0.42000	 -7.18000	 -6.15000	 -2.82000	 0.93000	 0.00000  	2	
Thu Dec 17 14:13:23 2020	 33.0	 2.00000	 -0.17000	 -0.44000	 -7.05000	 -3.89000	 -0.95000	 0.96000	 0.00000  	2	
Thu Dec 17 14:13:24 2020	 34.0	 2.00000	 -0.28000	 -0.40000	 -7.45000	 -5.18000	 -2.08000	 0.97000	 0.00000  	2	
Thu Dec 17 14:13:25 2020	 35.0	 2.00000	 -0.30000	 -0.45000	 -7.19000	 -5.74000	 -2.19000	 1.03000	 0.00000  	2	
Thu Dec 17 14:13:26 2020	 36.0	 2.00000	 -0.23000	 -0.49000	 -7.21000	 -3.79000	 -1.27000	 1.25000	 0.00000  	2	
Thu Dec 17 14:13:27 2020	 37.0	 2.00000	 -0.21000	 -0.43000	 -7.37000	 -5.98000	 -3.37000	 0.99000	 0.00000  	2	
Thu Dec 17 14:13:28 2020	 38.0	 2.00000	 -0.19000	 -0.50000	 -6.98000	 -5.08000	 -2.01000	 0.92000	 0.00000  	2	
Thu Dec 17 14:13:30 2020	 39.0	 2.00000	 -0.16000	 -0.44000	 -7.21000	 -4.39000	 -2.08000	 0.85000	 0.00000  	2	
Thu Dec 17 14:13:31 2020	 40.0	 2.00000	 -0.18000	 -0.43000	 -7.16000	 -6.17000	 -2.59000	 0.92000	 0.00000  	2	
Thu Dec 17 14:13:32 2020	 41.0	 2.00000	 -0.17000	 -0.57000	 -7.00000	 -3.79000	 -0.86000	 1.10000	 0.00000  	2	
Thu Dec 17 14:13:33 2020	 42.0	 2.00000	 -0.29000	 -0.45000	 -7.40000	 -5.99000	 -2.69000	 0.98000	 0.00000  	2	
Thu Dec 17 14:13:34 2020	 43.0	 2.00000	 -0.18000	 -0.47000	 -7.00000	 -5.05000	 -2.35000	 1.02000	 0.00000  	2	
Thu Dec 17 14:13:35 2020	 44.0	 2.00000	 -0.17000	 -0.48000	 -7.19000	 -4.47000	 -2.18000	 0.84000	 0.00000  	2	
Thu Dec 17 14:13:36 2020	 45.0	 2.00000	 -0.05000	 -0.43000	 -7.00000	 -5.97000	 -0.62000	 0.98000	 0.00000  	2	
Thu Dec 17 14:13:37 2020	 46.0	 2.00000	 -0.18000	 -0.50000	 -7.01000	 -4.33000	 -1.72000	 1.05000	 0.00000  	2	
Thu Dec 17 14:13:38 2020	 47.0	 2.00000	 -0.38000	 -0.40000	 -8.11000	 -5.53000	 -10.21000	 1.11000	 0.00000  	2	
Thu Dec 17 14:13:39 2020	 48.0	 2.00000	 -0.46000	 -0.37000	 -7.12000	 -4.43000	 3.79000	 1.16000	 0.00000  	2	
Thu Dec 17 14:13:40 2020	 49.0	 2.00000	 -0.04000	 -0.45000	 -7.08000	 -4.18000	 -1.65000	 1.10000	 0.00000  	2	
Thu Dec 17 14:13:41 2020	 50.0	 2.00000	 -0.10000	 -0.40000	 -7.37000	 -5.89000	 -2.96000	 1.15000	 0.00000  	2	
Thu Dec 17 14:13:42 2020	 51.0	 2.00000	 -0.05000	 -0.39000	 -7.16000	 -4.45000	 -2.70000	 1.21000	 0.00000  	2	
Thu Dec 17 14:13:43 2020	 52.0	 2.00000	 -0.03000	 -0.45000	 -7.37000	 -5.12000	 -2.74000	 0.63000	 0.00000  	2	
Thu Dec 17 14:13:44 2020	 53.0	 2.00000	 -0.09000	 -0.41000	 -7.04000	 -5.01000	 -4.50000	 1.31000	 0.00000  	2	
Thu Dec 17 14:13:45 2020	 54.0	 2.00000	 0.01000	 -0.44000	 -7.14000	 -4.38000	 -2.35000	 0.95000	 0.00000  	2	
Thu Dec 17 14:13:46 2020	 55.0	 2.00000	 -0.20000	 -0.42000	 -7.22000	 -5.76000	 -2.26000	 1.14000	 0.00000  	2	
Thu Dec 17 14:13:47 2020	 56.0	 2.00000	 -0.02000	 -0.51000	 -7.11000	 -4.11000	 -1.88000	 0.98000	 0.00000  	2	
Thu Dec 17 14:13:48 2020	 57.0	 2.00000	 -0.10000	 -0.46000	 -7.12000	 -5.43000	 -0.80000	 0.95000	 0.00000  	2	
Thu Dec 17 14:13:49 2020	 58.0	 2.00000	 -0.17000	 -0.44000	 -7.20000	 -4.83000	 -1.72000	 0.82000	 0.00000  	2	
Thu Dec 17 14:13:50 2020	 59.0	 2.00000	 -0.11000	 -0.42000	 -7.18000	 -5.31000	 -2.29000	 1.05000	 0.00000  	2	
Thu Dec 17 14:13:51 2020	 60.0	 2.00000	 -0.10000	 -0.40000	 -7.32000	 -4.76000	 1.18000	 0.86000	 0.00000  	2	
Thu Dec 17 14:13:52 2020	 61.0	 2.00000	 -0.10000	 -0.40000	 -7.31000	 -5.55000	 -3.03000	 1.06000	 0.00000  	2	
Thu Dec 17 14:13:53 2020	 62.0	 2.00000	 0.02000	 -0.38000	 -7.25000	 -5.28000	 -1.73000	 0.82000	 0.00000  	2	
Thu Dec 17 14:13:54 2020	 63.0	 2.00000	 -0.06000	 -0.41000	 -7.09000	 -4.30000	 -1.77000	 0.89000	 0.00000  	2	
Thu Dec 17 14:13:55 2020	 64.0	 2.00000	 -0.21000	 -0.43000	 -7.17000	 -5.99000	 -2.95000	 0.84000	 0.00000  	2	
Thu Dec 17 14:13:56 2020	 65.0	 2.00000	 -0.29000	 -0.47000	 -7.08000	 -4.24000	 -1.82000	 0.84000	 0.00000  	2	
Thu Dec 17 14:13:57 2020	 66.0	 2.00000	 -0.12000	 -0.42000	 -7.20000	 -5.94000	 -2.71000	 1.22000	 0.00000  	2	
Thu Dec 17 14:13:58 2020	 67.0	 2.00000	 -0.09000	 -0.46000	 -7.24000	 -4.37000	 -2.67000	 0.79000	 0.00000  	2	
Thu Dec 17 14:13:59 2020	 68.0	 2.00000	 -0.44000	 -0.49000	 -7.37000	 -5.21000	 1.26000	 1.05000	 0.00000  	2	
Thu Dec 17 14:14:00 2020	 69.0	 2.00000	 0.15000	 -0.39000	 -7.22000	 -5.16000	 -1.47000	 0.30000	 0.00000  	2	
Thu Dec 17 14:14:01 2020	 70.0	 2.00000	 -0.05000	 -0.44000	 -7.15000	 -4.47000	 -1.79000	 0.92000	 0.00000  	2	
Thu Dec 17 14:14:03 2020	 71.0	 2.00000	 -0.04000	 -0.39000	 -7.12000	 -5.11000	 -2.07000	 1.06000	 0.00000  	2	
Thu Dec 17 14:14:04 2020	 72.0	 2.00000	 -0.06000	 -0.39000	 -7.32000	 -5.33000	 -2.02000	 0.92000	 0.00000  	2	
Thu Dec 17 14:14:05 2020	 73.0	 2.00000	 -0.04000	 -0.40000	 -7.14000	 -4.52000	 -2.33000	 0.94000	 0.00000  	2	
Thu Dec 17 14:14:06 2020	 74.0	 2.00000	 -0.13000	 -0.34000	 -7.15000	 -5.97000	 -2.71000	 1.02000	 0.00000  	2	
Thu Dec 17 14:14:07 2020	 75.0	 2.00000	 0.04000	 -0.38000	 -7.30000	 -5.60000	 -1.60000	 0.69000	 0.00000  	2	
Thu Dec 17 14:14:08 2020	 76.0	 2.00000	 -0.09000	 -0.49000	 -7.03000	 -3.91000	 -1.82000	 1.08000	 0.00000  	2	
Thu Dec 17 14:14:09 2020	 77.0	 2.00000	 0.18000	 -0.36000	 -7.06000	 -5.76000	 -0.58000	 0.76000	 0.00000  	2	
Thu Dec 17 14:14:10 2020	 78.0	 2.00000	 -0.31000	 -0.34000	 -7.40000	 -5.08000	 -4.37000	 0.78000	 0.00000  	2	
Thu Dec 17 14:14:11 2020	 79.0	 2.00000	 -0.27000	 -0.45000	 -7.12000	 -5.15000	 -2.75000	 1.08000	 0.00000  	2	
Thu Dec 17 14:14:12 2020	 80.0	 2.00000	 0.12000	 -0.43000	 -7.02000	 -4.08000	 -1.08000	 1.14000	 0.00000  	2	
Thu Dec 17 14:14:13 2020	 81.0	 2.00000	 -0.19000	 -0.47000	 -7.01000	 -3.69000	 -2.76000	 1.30000	 0.00000  	2	
Thu Dec 17 14:14:14 2020	 82.0	 2.00000	 0.00000	 -0.42000	 -6.96000	 -4.05000	 -0.49000	 1.21000	 0.00000  	2	
Thu Dec 17 14:14:15 2020	 83.0	 2.00000	 0.06000	 -0.41000	 -6.94000	 -4.28000	 -1.28000	 0.98000	 0.00000  	2	
Thu Dec 17 14:14:16 2020	 84.0	 2.00000	 0.00000	 -0.41000	 -7.00000	 -4.29000	 -1.76000	 1.03000	 0.00000  	2	
Thu Dec 17 14:14:17 2020	 85.0	 2.00000	 -0.10000	 -0.39000	 -7.03000	 -3.66000	 -0.56000	 1.15000	 0.00000  	2	
Thu Dec 17 14:14:18 2020	 86.0	 2.00000	 -0.04000	 -0.40000	 -7.15000	 -5.18000	 -1.82000	 0.90000	 0.00000  	2	
Thu Dec 17 14:14:19 2020	 87.0	 2.00000	 -0.16000	 -0.38000	 -7.44000	 -6.28000	 -3.99000	 0.74000	 0.00000  	2	
Thu Dec 17 14:14:20 2020	 88.0	 2.00000	 -0.11000	 -0.46000	 -7.20000	 -4.82000	 -0.37000	 1.02000	 0.00000  	2	
Thu Dec 17 14:14:21 2020	 89.0	 2.00000	 -0.36000	 -0.48000	 -6.82000	 -4.89000	 -1.21000	 -2.01000	 0.00000  	2	
Thu Dec 17 14:14:22 2020	 90.0	 2.00000	 0.02000	 -0.40000	 -7.20000	 -4.89000	 -1.72000	 0.97000	 0.00000  	2	
Thu Dec 17 14:14:23 2020	 91.0	 2.00000	 0.06000	 -0.43000	 -7.23000	 -6.18000	 -1.48000	 0.89000	 0.00000  	2	
Thu Dec 17 14:14:24 2020	 92.0	 2.00000	 -0.06000	 -0.38000	 -7.27000	 -4.14000	 -2.60000	 0.87000	 0.00000  	2	
Thu Dec 17 14:14:25 2020	 93.0	 2.00000	 0.01000	 -0.42000	 -6.92000	 -5.53000	 -1.22000	 1.01000	 0.00000  	2	
Thu Dec 17 14:14:26 2020	 94.0	 2.00000	 -0.01000	 -0.39000	 -7.12000	 -3.56000	 -1.64000	 1.05000	 0.00000  	2	
Thu Dec 17 14:14:27 2020	 95.0	 2.00000	 -0.15000	 -0.39000	 -7.42000	 -5.36000	 -3.88000	 0.68000	 0.00000  	2	
Thu Dec 17 14:14:28 2020	 96.0	 2.00000	 0.00000	 -0.41000	 -7.07000	 -5.73000	 -1.47000	 1.08000	 0.00000  	2	
Thu Dec 17 14:14:29 2020	 97.0	 2.00000	 -0.11000	 -0.40000	 -7.23000	 -4.29000	 -1.50000	 0.93000	 0.00000  	2	
Thu Dec 17 14:14:30 2020	 98.0	 2.00000	 -0.17000	 -0.39000	 -7.21000	 -6.19000	 -3.12000	 0.91000	 0.00000  	2	
Thu Dec 17 14:14:31 2020	 99.0	 2.00000	 -0.19000	 -0.45000	 -7.16000	 -4.42000	 -2.55000	 0.90000	 0.00000  	2	
Thu Dec 17 14:14:32 2020	 100.0	 2.00000	 -0.11000	 -0.38000	 -7.09000	 -4.61000	 -1.66000	 0.98000	 0.00000  	2	
Thu Dec 17 14:14:33 2020	 101.0	 2.00000	 -0.16000	 -0.36000	 -7.40000	 -6.06000	 -3.47000	 0.48000	 0.00000  	2	
Thu Dec 17 14:14:35 2020	 102.0	 2.00000	 0.06000	 -0.39000	 -7.03000	 -4.82000	 -1.10000	 0.92000	 0.00000  	2	
Thu Dec 17 14:14:36 2020	 103.0	 2.00000	 -0.13000	 -0.40000	 -7.22000	 -4.38000	 -1.65000	 1.15000	 0.00000  	2	
Thu Dec 17 14:14:37 2020	 104.0	 2.00000	 -0.13000	 -0.38000	 -7.48000	 -5.80000	 -3.69000	 0.73000	 0.00000  	2	
Thu Dec 17 14:14:38 2020	 105.0	 2.00000	 0.02000	 -0.44000	 -7.04000	 -4.82000	 -0.97000	 1.15000	 0.00000  	2	
Thu Dec 17 14:14:39 2020	 106.0	 2.00000	 0.01000	 -0.38000	 -7.25000	 -4.15000	 -2.13000	 1.03000	 0.00000  	2	
Thu Dec 17 14:14:40 2020	 107.0	 2.00000	 -0.14000	 -0.33000	 -7.20000	 -5.74000	 -1.69000	 0.77000	 0.00000  	2	
Thu Dec 17 14:14:41 2020	 108.0	 2.00000	 -0.24000	 -0.37000	 -7.15000	 -5.08000	 -3.47000	 1.21000	 0.00000  	2	
Thu Dec 17 14:14:42 2020	 109.0	 2.00000	 0.01000	 -0.37000	 -7.30000	 -4.60000	 -2.17000	 1.15000	 0.00000  	2	
Thu Dec 17 14:14:43 2020	 110.0	 2.00000	 -0.06000	 -0.34000	 -7.23000	 -5.59000	 -1.11000	 0.68000	 0.00000  	2	
Thu Dec 17 14:14:44 2020	 111.0	 2.00000	 -0.23000	 -0.42000	 -7.29000	 -5.23000	 -3.60000	 1.27000	 0.00000  	2	
Thu Dec 17 14:14:45 2020	 112.0	 2.00000	 -0.09000	 -0.40000	 -7.10000	 -4.48000	 -2.33000	 0.90000	 0.00000  	2	
Thu Dec 17 14:14:46 2020	 113.0	 2.00000	 -0.11000	 -0.44000	 -7.17000	 -5.17000	 -3.00000	 0.74000	 0.00000  	2	
Thu Dec 17 14:14:47 2020	 114.0	 2.00000	 -0.09000	 -0.40000	 -7.21000	 -5.73000	 -3.16000	 0.88000	 0.00000  	2	
Thu Dec 17 14:14:48 2020	 115.0	 2.00000	 0.04000	 -0.39000	 -7.04000	 -4.78000	 -0.85000	 1.10000	 0.00000  	2	
Thu Dec 17 14:14:49 2020	 116.0	 2.00000	 -0.14000	 -0.36000	 -7.19000	 -4.60000	 -2.24000	 1.26000	 0.00000  	2	
Thu Dec 17 14:14:50 2020	 117.0	 2.00000	 -0.11000	 -0.36000	 -7.20000	 -5.71000	 -1.56000	 0.85000	 0.00000  	2	
Thu Dec 17 14:14:51 2020	 118.0	 2.00000	 -0.29000	 -0.37000	 -7.25000	 -4.99000	 -3.25000	 0.94000	 0.00000  	2	
Thu Dec 17 14:14:52 2020	 119.0	 2.00000	 -0.09000	 -0.40000	 -7.06000	 -4.63000	 -2.05000	 0.85000	 0.00000  	2	
Thu Dec 17 14:14:53 2020	 120.0	 2.00000	 -0.09000	 -0.40000	 -7.33000	 -5.44000	 -2.92000	 0.79000	 0.00000  	2	
Thu Dec 17 14:14:54 2020	 121.0	 2.00000	 0.01000	 -0.35000	 -7.00000	 -5.46000	 -0.49000	 0.89000	 0.00000  	2	
Thu Dec 17 14:14:55 2020	 122.0	 2.00000	 -0.27000	 -0.47000	 -7.37000	 -4.38000	 -2.82000	 1.19000	 0.00000  	2	
Thu Dec 17 14:14:56 2020	 123.0	 2.00000	 -0.03000	 -0.40000	 -7.28000	 -5.09000	 0.31000	 0.46000	 0.00000  	2	
Thu Dec 17 14:14:57 2020	 124.0	 2.00000	 -0.09000	 -0.40000	 -7.32000	 -5.44000	 -3.75000	 0.82000	 0.00000  	2	
Thu Dec 17 14:14:58 2020	 125.0	 2.00000	 -0.04000	 -0.37000	 -7.01000	 -4.90000	 -1.28000	 1.21000	 0.00000  	2	
Thu Dec 17 14:14:59 2020	 126.0	 2.00000	 -0.17000	 -0.35000	 -7.23000	 -4.76000	 -1.92000	 1.08000	 0.00000  	2	
Thu Dec 17 14:15:00 2020	 127.0	 2.00000	 -0.17000	 -0.39000	 -7.14000	 -5.54000	 -1.50000	 0.76000	 0.00000  	2	
Thu Dec 17 14:15:01 2020	 128.0	 2.00000	 -0.20000	 -0.41000	 -7.09000	 -4.82000	 -2.16000	 0.97000	 0.00000  	2	
